Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
24.11.2013;Walpole;14.IX;19.IX;0;NA;NA;W;41;WNW;WSW;24;17;73;60;1004.3;1006.6;NA;NA;19.IV;18.III;No;Yes
25.11.2013;Walpole;11.I;19.I;04.VIII;NA;NA;SSW;30;SSW;SSE;15;15;55;58;1013.6;1012.8;NA;NA;17.I;18.II;Yes;No
26.11.2013;Walpole;8;20.VIII;0;NA;NA;SE;37;ESE;SSE;9;13;63;65;1013.1;1011.8;NA;NA;18.II;18.II;No;No
27.11.2013;Walpole;12.VII;21;0;NA;NA;SE;54;ESE;ESE;22;35;64;63;1013.1;1011.8;NA;NA;19.II;19.IV;No;No
28.11.2013;Walpole;15;31.2;0;NA;NA;ENE;44;NE;NE;22;15;69;39;1010.3;1004.4;NA;NA;20.VIII;29.IX;No;No
29.11.2013;Walpole;15.VII;24.VI;0;NA;NA;W;54;NW;NNW;26;22;62;73;1001.9;1000.6;NA;NA;21;18.IX;No;Yes
30.11.2013;Walpole;13.II;19.VII;11.IV;NA;NA;W;83;WNW;WSW;30;26;86;75;999.8;1005.3;NA;NA;16.II;15.III;Yes;Yes
01.12.2013;Walpole;13.III;19.II;02.VI;NA;NA;WSW;37;WSW;WSW;15;20;86;64;1013.7;1014.8;NA;NA;16.VII;17.VI;Yes;No
02.12.2013;Walpole;12.II;20.VI;0.2;NA;NA;SW;50;WNW;WSW;13;19;82;66;1015.3;1015;NA;NA;16.V;17.II;No;No
03.12.2013;Walpole;11.VIII;19.III;0.4;NA;NA;S;41;SSW;SW;20;17;65;66;1020.6;1021.4;NA;NA;16.I;16;No;No
04.12.2013;Walpole;13;19;0.4;NA;NA;ESE;44;SE;SE;19;22;60;52;1025.9;1024.4;NA;NA;15.III;17.VIII;No;No
05.12.2013;Walpole;11.IX;22;0;NA;NA;SE;46;E;ESE;17;26;61;64;1021.9;1016.5;NA;NA;17.VII;19.V;No;No
06.12.2013;Walpole;11.IX;27.VI;0;NA;NA;SSE;35;N;SSE;9;11;57;66;1007.8;1005.2;NA;NA;21.VI;21.V;No;No
07.12.2013;Walpole;14.VIII;17.VIII;0;NA;NA;SSW;31;S;SSW;15;20;77;63;1010.4;1012.4;NA;NA;16.I;16.V;No;Yes
08.12.2013;Walpole;12.I;18.II;02.II;NA;NA;S;31;SW;S;2;15;95;73;1017.5;1016.8;NA;NA;13.VIII;15.VIII;Yes;No
09.12.2013;Walpole;12.VII;20.IV;0.2;NA;NA;S;35;SE;SSE;15;13;63;53;1022.3;1021.5;NA;NA;17;18.VII;No;No
10.12.2013;Walpole;09.III;19.VIII;0;NA;NA;SSE;35;SSE;SSE;13;19;63;61;1022.3;1020.4;NA;NA;17.V;18.II;No;No
11.12.2013;Walpole;11.VI;22.VI;0;NA;NA;SE;35;E;SSE;11;15;64;62;1021.7;1018.8;NA;NA;18.VI;20.VII;No;No
12.12.2013;Walpole;13.IX;23;0;NA;NA;ESE;39;ENE;SSE;9;17;69;66;1019;1016.5;NA;NA;18.VI;21.IX;No;No
13.12.2013;Walpole;14.VI;28.V;0;NA;NA;ESE;30;ENE;SSE;13;15;62;55;1017.9;1014.7;NA;NA;20.IX;26.V;No;No
14.12.2013;Walpole;13.VI;26.IX;0;NA;NA;S;30;ESE;S;11;13;61;59;1013.9;1012.3;NA;NA;24.I;26.II;No;No
15.12.2013;Walpole;17;26.VI;0;NA;NA;SSW;33;NW;SSE;6;13;89;70;1012.9;1012.8;NA;NA;20.VIII;23.I;No;No
16.12.2013;Walpole;14.VI;24.VII;0;NA;NA;ESE;39;ESE;SE;20;19;72;69;1014.7;1011.9;NA;NA;20.VII;22.VI;No;No
17.12.2013;Walpole;15;28.I;0;NA;NA;WSW;37;S;SW;6;17;65;74;1005.6;1006.7;NA;NA;24.IV;21;No;No
18.12.2013;Walpole;16;21.VI;0;NA;NA;SE;31;S;SSE;11;11;72;63;1014.3;1015.7;NA;NA;18.II;19.III;No;No
19.12.2013;Walpole;14.VII;20.VIII;0;NA;NA;ESE;44;E;SE;19;20;68;93;1018.3;1018.7;NA;NA;20.II;15.II;No;Yes
20.12.2013;Walpole;13.VI;20.III;16.VI;NA;NA;SE;44;SE;SE;22;26;85;54;1024;1022.8;NA;NA;15;19.VI;Yes;Yes
21.12.2013;Walpole;11.VI;21.III;01.II;NA;NA;ESE;37;NE;SSE;13;17;77;51;1024.6;1021.3;NA;NA;16.VIII;20.VII;Yes;No
22.12.2013;Walpole;08.VII;23.IV;0.2;NA;NA;SE;31;NNE;SSE;15;15;55;57;1020.6;1018;NA;NA;18.VII;20.I;No;No
23.12.2013;Walpole;09.VI;25.VI;0;NA;NA;SSE;31;N;SSE;9;17;56;58;1017.2;1014.2;NA;NA;21.VI;22;No;No
24.12.2013;Walpole;13.II;25.II;0;NA;NA;WNW;76;WNW;SW;20;28;71;75;1009.3;1010.2;NA;NA;20.VIII;17.VIII;No;No
25.12.2013;Walpole;12.I;22.VIII;0;NA;NA;SSW;35;SSW;SSE;4;17;61;59;1015;1012.3;NA;NA;18.VI;20.VII;No;No
26.12.2013;Walpole;11.VI;23.II;0;NA;NA;SSW;30;S;SSE;11;13;68;60;1011.8;1010.4;NA;NA;20.I;21.III;No;No
27.12.2013;Walpole;13.III;23;0;NA;NA;SSW;56;SSW;S;20;15;58;57;1012;1015.7;NA;NA;21.II;20.VII;No;No
28.12.2013;Walpole;09.III;23.VII;0;NA;NA;SE;35;E;SSE;13;17;54;59;1018.5;1014.1;NA;NA;18.VI;22.II;No;No
29.12.2013;Walpole;11;22.IX;0;NA;NA;SE;37;SSE;SSE;11;19;68;58;1014.6;1012.6;NA;NA;21.I;20.IX;No;No
30.12.2013;Walpole;14.V;24.IX;0;NA;NA;SSE;33;ESE;SSE;17;17;70;62;1010.5;1007.4;NA;NA;20;22.IX;No;No
31.12.2013;Walpole;14.IV;23.VI;0;NA;NA;WSW;52;WNW;W;13;26;70;49;1003.8;1003.6;NA;NA;20;22.VII;No;No
01.01.2014;Walpole;12.III;22.VI;0.6;NA;NA;SSW;31;SSW;SSW;11;19;51;50;1009.8;1009.8;NA;NA;18.V;19.V;No;No
02.01.2014;Walpole;11.I;23.VI;0;NA;NA;WSW;65;NW;WSW;30;20;55;85;1013.4;1016.9;NA;NA;21;16.V;No;No
03.01.2014;Walpole;11.VII;22.VII;0.2;NA;NA;W;33;SW;SW;15;17;50;49;1023;1021.3;NA;NA;17.VI;21;No;No
04.01.2014;Walpole;09.VIII;22;0;NA;NA;WSW;41;NW;WSW;11;22;66;55;1019.4;1017.6;NA;NA;16.IX;20;No;No
05.01.2014;Walpole;13.VII;22.V;0;NA;NA;ESE;43;E;ESE;19;24;57;55;1021.6;1018.9;NA;NA;17.VI;19.VI;No;No
06.01.2014;Walpole;13;32.8;0;NA;NA;NNE;41;NE;S;20;11;59;61;1013.9;1011;NA;NA;21.VII;26.VI;No;No
07.01.2014;Walpole;15;25.V;0;NA;NA;W;50;WNW;WSW;20;20;74;61;1012.3;1013.6;NA;NA;21.VI;22.VI;No;No
08.01.2014;Walpole;13.VI;24.VIII;0;NA;NA;SW;33;WNW;SW;13;15;70;62;1017.6;1016.1;NA;NA;21.III;22.VI;No;No
09.01.2014;Walpole;12.V;24.VIII;0;NA;NA;SSW;35;NW;SSW;6;22;65;54;1017.9;1016.8;NA;NA;21.VI;23.VI;No;No
10.01.2014;Walpole;15.VIII;24.VII;0;NA;NA;SSE;28;NA;S;0;13;67;60;1020.5;1020;NA;NA;20.VI;24.I;No;No
11.01.2014;Walpole;17.VI;32;0;NA;NA;SE;33;NE;SE;13;19;59;44;1021.5;1016.7;NA;NA;23.I;30.V;No;No
12.01.2014;Walpole;16.IV;35.6;0;NA;NA;WSW;44;ENE;SW;9;13;52;31;1009.4;1008.4;NA;NA;27.VI;32.3;No;No
13.01.2014;Walpole;18.VII;22.VIII;0;NA;NA;S;39;SW;SW;19;19;71;51;1011.3;1011;NA;NA;19.V;21.IV;No;No
14.01.2014;Walpole;11.I;24.II;0;NA;NA;SE;31;SE;S;2;13;56;60;1013.2;1011.7;NA;NA;20.V;20.VII;No;No
15.01.2014;Walpole;13.VI;27.VII;0;NA;NA;NW;59;N;WNW;13;35;53;49;1007;1003.3;NA;NA;21.II;24.II;No;Yes
16.01.2014;Walpole;14.VII;22.I;11;NA;NA;WSW;50;WSW;SW;28;20;63;51;1011.2;1012.6;NA;NA;18.III;20.IV;Yes;No
17.01.2014;Walpole;14.III;24;0;NA;NA;SE;33;NNE;ESE;11;20;53;51;1017;1013.9;NA;NA;18.IV;22.IV;No;No
18.01.2014;Walpole;13.V;27.IV;0;NA;NA;ENE;30;NE;SSE;9;17;49;63;1015.6;1014.6;NA;NA;23.VI;24.V;No;No
19.01.2014;Walpole;13.VII;25.VIII;0;NA;NA;ESE;54;ESE;SE;17;26;70;58;1017.2;1016;NA;NA;22;23.VI;No;No
20.01.2014;Walpole;16.V;24.VII;0;NA;NA;SE;56;E;ESE;22;30;70;59;1017.1;1014.4;NA;NA;19.VII;23.I;No;No
21.01.2014;Walpole;18;28;0;NA;NA;SE;52;E;SE;20;31;58;58;1014.7;1011.1;NA;NA;21.VIII;24.IX;No;No
22.01.2014;Walpole;18.III;29.VII;0;NA;NA;ESE;35;ENE;SE;13;24;65;59;1011.5;1008.4;NA;NA;24.IX;28.III;No;No
23.01.2014;Walpole;18.I;21.VIII;0;NA;NA;SE;43;SE;SE;22;20;87;89;1013.1;1014.6;NA;NA;21.V;21.I;No;Yes
24.01.2014;Walpole;17.IX;27.IX;01.VI;NA;NA;E;41;E;E;15;24;87;54;1019.5;1015.9;NA;NA;20.VII;26.VIII;Yes;No
25.01.2014;Walpole;16.II;31.III;0;NA;NA;NE;37;NE;SSW;15;15;61;57;1013.1;1009;NA;NA;25.I;28.I;No;No
26.01.2014;Walpole;19.VI;22.IV;0;NA;NA;S;33;SSW;SSE;22;11;76;66;1012.8;1012.2;NA;NA;20.IX;20.IV;No;No
27.01.2014;Walpole;12.IV;24.II;0;NA;NA;WSW;50;WNW;WSW;13;24;64;71;1011.1;1011;NA;NA;19.V;19.II;No;No
28.01.2014;Walpole;14.VI;21;0;NA;NA;SE;39;SSE;SSE;17;24;54;54;1021.5;1020.7;NA;NA;17;18.III;No;No
29.01.2014;Walpole;10.VIII;25.V;0;NA;NA;SSW;35;NE;SSE;17;15;55;54;1017.5;1012.9;NA;NA;20;24.V;No;No
30.01.2014;Walpole;12.IX;26.IV;0;NA;NA;S;31;ESE;SSE;13;17;64;72;1011.5;1009.3;NA;NA;22.VIII;23.I;No;No
31.01.2014;Walpole;15.V;25;0;NA;NA;WSW;35;SW;W;11;13;75;55;1008.7;1007.3;NA;NA;20;23.IV;No;Yes
01.02.2014;Walpole;16.III;23.IX;03.IV;NA;NA;SW;33;S;SW;7;15;85;59;1009.9;1009.1;NA;NA;18.V;22.V;Yes;No
02.02.2014;Walpole;14.VI;21.I;0;NA;NA;SE;44;S;SSE;17;19;53;44;1017.2;1018;NA;NA;18.VIII;19.VIII;No;No
03.02.2014;Walpole;15.I;26.VI;0;NA;NA;ESE;54;E;SE;19;33;48;53;1021;1016.8;NA;NA;20.VI;23.V;No;No
04.02.2014;Walpole;15.III;32.1;0;NA;NA;ENE;35;NE;SSW;15;20;54;48;1014.7;1010.6;NA;NA;22.IX;29.IX;No;No
05.02.2014;Walpole;15.VIII;22.I;0;NA;NA;SE;41;S;NA;11;NA;89;NA;1013.4;NA;NA;NA;20.VI;NA;No;Yes
06.02.2014;Walpole;16.VI;17.VIII;7;NA;NA;SE;52;SE;SSE;26;19;100;96;1017;1016.7;NA;NA;16.VIII;16.V;Yes;Yes
07.02.2014;Walpole;16;21.II;04.VI;NA;NA;SSW;30;SSE;S;9;13;75;64;1016;1014.3;NA;NA;17.VII;18.IX;Yes;No
08.02.2014;Walpole;15.II;21;0;NA;NA;SSW;41;S;SSE;13;15;55;60;1017.5;1017.9;NA;NA;17.VI;18.III;No;No
09.02.2014;Walpole;13.V;24.II;0;NA;NA;ESE;43;E;SE;17;26;55;54;1018.6;1013.1;NA;NA;17.III;22.IV;No;No
10.02.2014;Walpole;10.VII;22.IX;0;NA;NA;SSW;43;SSW;SW;11;17;66;63;1009.9;1010.1;NA;NA;20.IX;20;No;No
11.02.2014;Walpole;15.VI;22.II;0;NA;NA;SE;48;SE;ESE;22;28;61;60;1015.3;1013.8;NA;NA;18.I;19.I;No;No
12.02.2014;Walpole;16.II;20.II;0;NA;NA;ESE;43;ESE;ESE;20;24;75;72;1013.2;1012.7;NA;NA;18.II;19.VII;No;No
13.02.2014;Walpole;17.III;24.IV;0;NA;NA;ESE;39;ESE;SE;19;28;72;61;1015.5;1012.9;NA;NA;19.I;23.II;No;No
14.02.2014;Walpole;13;24.VII;0;NA;NA;SE;35;E;SSE;11;17;66;61;1012.3;1009.8;NA;NA;20.II;22.II;No;No
15.02.2014;Walpole;13.II;23.VIII;0;NA;NA;SE;35;NE;SSE;13;17;64;59;1010.5;1007.7;NA;NA;20.IV;22.VIII;No;No
16.02.2014;Walpole;13.I;24.VIII;0;NA;NA;W;41;WSW;W;15;20;63;59;1011.6;1012.7;NA;NA;20.VIII;22.IX;No;No
17.02.2014;Walpole;16.IV;22.IX;0;NA;NA;ESE;39;SE;SSE;13;15;58;54;1020.3;1019.3;NA;NA;19.V;21.VII;No;No
18.02.2014;Walpole;14.I;23.V;0;NA;NA;SE;41;E;ESE;17;20;59;59;1022.3;1020;NA;NA;19.IV;22;No;No
19.02.2014;Walpole;16;28.III;0;NA;NA;ESE;37;ENE;SE;19;22;66;52;1019.6;1016.5;NA;NA;19.VIII;24.IX;No;No
20.02.2014;Walpole;14.IV;26.II;0;NA;NA;ESE;56;E;SE;17;30;65;61;1022.2;1020.8;NA;NA;21.VIII;23.VII;No;No
21.02.2014;Walpole;14.VIII;28.VII;0;NA;NA;ESE;50;ENE;ESE;22;30;59;54;1024.2;1021.2;NA;NA;21.VI;25.I;No;No
22.02.2014;Walpole;15.IX;31.III;0;NA;NA;NE;35;NNE;SE;13;20;58;44;1021.9;1017.6;NA;NA;22.VI;28.VI;No;No
23.02.2014;Walpole;14.II;28.I;0;NA;NA;N;28;NA;S;0;13;66;61;1017.8;1015.8;NA;NA;22.VII;25.I;No;No
24.02.2014;Walpole;18.I;24.V;0;NA;NA;SSE;35;S;S;11;17;80;66;1019.7;1018.9;NA;NA;19.IX;22.III;No;No
25.02.2014;Walpole;15.IV;22.VIII;0;NA;NA;SE;41;SE;SE;24;26;63;51;1024.3;1023.5;NA;NA;18.VII;20.I;No;No
26.02.2014;Walpole;15.VII;23.VIII;0;NA;NA;SE;48;E;SE;19;28;61;53;1025;1020.6;NA;NA;18.IX;22.II;No;No
27.02.2014;Walpole;13.V;27.IX;0;NA;NA;NNE;41;N;S;11;17;54;50;1020.8;1018.6;NA;NA;20.VI;23.V;No;No
28.02.2014;Walpole;12.II;30.IV;0;NA;NA;SE;35;E;SE;11;19;59;41;1020.1;1017;NA;NA;21.II;29.V;No;No
01.03.2014;Walpole;18.VIII;36.9;0;NA;NA;NNE;43;N;SSE;17;13;34;38;1016.1;1014.9;NA;NA;27.II;29.IX;No;No
02.03.2014;Walpole;16.II;25;0;NA;NA;SSW;35;S;SSE;11;13;80;70;1017.3;1016.1;NA;NA;20.V;22;No;No
03.03.2014;Walpole;17.IX;20.IX;0;NA;NA;SSW;28;SSE;SSE;9;11;72;66;1018.2;1017.3;NA;NA;19.IV;19.IX;No;No
04.03.2014;Walpole;14.I;22.VI;0;NA;NA;SE;39;S;SSE;17;15;59;57;1024.7;1025;NA;NA;19.VIII;20.IX;No;No
05.03.2014;Walpole;12.II;23.I;0;NA;NA;SE;43;ENE;SE;13;24;55;51;1026.4;1022.3;NA;NA;18.III;21.V;No;No
06.03.2014;Walpole;11.VII;25.I;0;NA;NA;ESE;41;E;SE;13;26;65;54;1022.4;1018;NA;NA;19.IV;23.IX;No;No
07.03.2014;Walpole;15.II;33.7;0;NA;NA;NE;39;NNE;S;17;11;58;54;1014.3;1009.4;NA;NA;23.III;27.V;No;No
08.03.2014;Walpole;17.VII;21.VII;0;NA;NA;WNW;37;WNW;WSW;11;20;90;68;1013.3;1014.2;NA;NA;19.II;18.II;No;Yes
09.03.2014;Walpole;10.VII;22.IV;01.IV;NA;NA;W;41;WNW;WSW;13;19;67;48;1017.1;1017.3;NA;NA;18.VII;21.V;Yes;Yes
10.03.2014;Walpole;09.VIII;23.VIII;01.II;NA;NA;WSW;37;NNW;SW;11;19;61;54;1020.8;1019.5;NA;NA;18.II;20.V;Yes;No
11.03.2014;Walpole;12.VIII;22.VIII;0;NA;NA;S;33;SE;SSE;15;13;68;57;1026.4;1024.2;NA;NA;18.VII;21.VI;No;No
12.03.2014;Walpole;10.IX;25.IV;0;NA;NA;S;35;E;S;9;11;73;62;1022.2;1017.1;NA;NA;18.IX;24.III;No;No
13.03.2014;Walpole;16.IX;22.IV;0;NA;NA;SE;28;SSE;SSE;15;13;87;65;1014.8;1013;NA;NA;17.VIII;20.II;No;Yes
14.03.2014;Walpole;14.IX;21.I;01.IV;NA;NA;SSW;48;SW;WSW;20;19;63;49;1018;1018.1;NA;NA;18;20.III;Yes;No
15.03.2014;Walpole;13.III;21.VII;0;NA;NA;NW;41;SW;W;15;24;60;56;1019.7;1018.6;NA;NA;18.V;19.I;No;No
16.03.2014;Walpole;16.IX;24;0;NA;NA;NW;33;W;WNW;15;20;84;60;1019.1;1016.8;NA;NA;18.VI;23;No;No
17.03.2014;Walpole;15.IX;23.VI;0.6;NA;NA;SE;28;NA;SSW;0;17;100;66;1018.9;1017.7;NA;NA;17.VIII;23.II;No;Yes
18.03.2014;Walpole;15.IX;20.VII;04.II;NA;NA;SSE;26;SE;SSE;15;11;100;71;1022.9;1022.1;NA;NA;16.IV;19.IX;Yes;No
19.03.2014;Walpole;11.VII;22.IX;0.6;NA;NA;SSW;28;NA;S;0;13;100;63;1024.2;1022.4;NA;NA;16.IX;21.III;No;Yes
20.03.2014;Walpole;15.V;17.IX;01.VIII;NA;NA;SE;52;SE;ESE;28;26;98;74;1027.4;1026.1;NA;NA;15.IX;16.II;Yes;No
21.03.2014;Walpole;12.I;23.II;0;NA;NA;SE;43;ENE;SE;20;22;64;53;1023.3;1018.8;NA;NA;17;21.IX;No;No
22.03.2014;Walpole;16.IV;20.VII;0;NA;NA;SE;54;ESE;ESE;28;28;75;72;1022.4;1021.5;NA;NA;19.II;19.VIII;No;No
23.03.2014;Walpole;16.VIII;28.II;0;NA;NA;ESE;41;E;SE;20;28;76;51;1024.3;1019.9;NA;NA;19.VII;26.I;No;No
24.03.2014;Walpole;15.VIII;33.4;0;NA;NA;ENE;35;NE;SSW;19;17;50;58;1018.4;1015.2;NA;NA;23.IV;26.III;No;No
25.03.2014;Walpole;16.I;26.VI;0;NA;NA;SE;20;NA;S;0;9;89;79;1019.2;1019.8;NA;NA;18.VI;22.IV;No;Yes
26.03.2014;Walpole;17.VI;26.I;02.II;NA;NA;ENE;28;NE;SW;7;9;100;74;1018.7;1017.4;NA;NA;18.VIII;22.III;Yes;No
27.03.2014;Walpole;17.II;23;0.2;NA;NA;SE;31;SSE;S;9;13;75;58;1020;1019.3;NA;NA;19.VI;21.VIII;No;No
28.03.2014;Walpole;16.III;24.I;0;NA;NA;NE;26;ENE;S;9;9;71;63;1019.5;1013.9;NA;NA;18.IX;22;No;No
29.03.2014;Walpole;15.VI;21.I;0.2;NA;NA;NW;54;NW;W;26;22;87;60;1004.8;1004.9;NA;NA;17.III;18;No;Yes
30.03.2014;Walpole;12;19;08.VI;NA;NA;W;44;W;W;22;19;78;74;1009.2;1010.7;NA;NA;16.V;18.VI;Yes;Yes
31.03.2014;Walpole;13.IX;18.VIII;03.IV;NA;NA;WNW;43;NW;WNW;13;19;89;84;1012.7;1010.4;NA;NA;16.IV;17.VII;Yes;Yes
01.04.2014;Walpole;13.VII;18.III;5;NA;NA;SSW;44;SW;SSW;15;19;58;59;1018.7;1019.4;NA;NA;15.IV;16.IX;Yes;No
02.04.2014;Walpole;12;18.IX;0;NA;NA;SE;30;WNW;S;9;11;75;69;1023.9;1022.9;NA;NA;13.VI;17.IX;No;No
03.04.2014;Walpole;08.VIII;21.VI;0.2;NA;NA;SSE;30;ENE;S;9;11;87;59;1025.2;1021.3;NA;NA;16;20.II;No;No
04.04.2014;Walpole;10.VII;27.I;0.2;NA;NA;NNW;28;NE;SSW;9;13;78;58;1019.3;1015;NA;NA;15.VIII;23.III;No;Yes
05.04.2014;Walpole;15;26;01.II;NA;NA;SSW;33;NA;SSE;0;17;99;62;1013.2;1009.3;NA;NA;17.IV;22.VII;Yes;No
06.04.2014;Walpole;14.III;23.VIII;0;NA;NA;SSW;33;WNW;WSW;9;17;90;64;1011.4;1010.4;NA;NA;18;22;No;No
07.04.2014;Walpole;14.IX;21;0.4;NA;NA;SE;30;SE;S;17;9;70;57;1016.5;1016.9;NA;NA;18.VII;20.V;No;No
08.04.2014;Walpole;10.IX;24.VI;0;NA;NA;ENE;28;ENE;S;9;15;87;60;1018.3;1014.9;NA;NA;15.VI;22.III;No;No
09.04.2014;Walpole;15.VI;28.IX;0;NA;NA;NNE;37;NE;S;9;9;67;45;1013.1;1010.8;NA;NA;19;26.VIII;No;No
10.04.2014;Walpole;14.IV;30.2;0;NA;NA;E;35;NNE;ESE;7;19;55;35;1016.5;1013.8;NA;NA;21.VIII;27.IV;No;No
11.04.2014;Walpole;16.VI;31.2;0;NA;NA;NNE;35;N;S;13;7;50;61;1017.3;1014.4;NA;NA;23.V;25.IX;No;No
12.04.2014;Walpole;15.I;25.V;0;NA;NA;SE;35;NA;SSE;0;13;52;78;1016.5;1016.5;NA;NA;23.II;21.I;No;No
13.04.2014;Walpole;17.VII;21.VIII;0;NA;NA;SE;35;ESE;SE;17;22;81;74;1022.8;1021.5;NA;NA;18.VIII;20.VI;No;No
14.04.2014;Walpole;15.VIII;24.IV;0;NA;NA;SSW;30;ENE;S;11;13;81;69;1020;1016.5;NA;NA;18.VIII;23;No;No
15.04.2014;Walpole;15.III;23.VIII;0;NA;NA;WSW;52;NW;WNW;20;24;91;63;1018.2;1018.3;NA;NA;18.IV;22.VI;No;Yes
16.04.2014;Walpole;13.V;19.IX;02.IV;NA;NA;NW;31;NW;WNW;11;20;76;57;1022.5;1019.6;NA;NA;16.IV;19.III;Yes;No
17.04.2014;Walpole;14.VIII;22;0.8;NA;NA;SW;37;WNW;SSW;11;22;91;75;1020.4;1021.3;NA;NA;17.IV;18.VIII;No;No
18.04.2014;Walpole;11.IX;22.I;0.8;NA;NA;SE;24;NA;S;0;11;99;70;1023.4;1019.9;NA;NA;15.III;19.II;No;No
19.04.2014;Walpole;14.I;19.VII;0.2;NA;NA;SE;22;W;SSE;6;11;96;66;1019.5;1017;NA;NA;15;18.I;No;Yes
20.04.2014;Walpole;11.V;18.I;05.VIII;NA;NA;W;19;WNW;WSW;9;13;100;73;1016.2;1014.1;NA;NA;13.VII;16.IX;Yes;No
21.04.2014;Walpole;10.VII;19.V;0.2;NA;NA;SW;26;S;SW;4;15;81;49;1019.5;1019.4;NA;NA;13.VII;18.V;No;No
22.04.2014;Walpole;08.VII;20;0;NA;NA;NNW;33;NNW;WNW;15;19;74;55;1020.9;1018.2;NA;NA;13.IX;18.IV;No;No
23.04.2014;Walpole;11.V;21.IV;0;NA;NA;W;24;NA;SE;0;15;97;62;1017.9;1016.6;NA;NA;15.III;19.III;No;No
24.04.2014;Walpole;11.IX;20.VII;0.4;NA;NA;NNE;26;E;S;6;11;88;67;1013.8;1008.5;NA;NA;15.IV;19.VIII;No;No
25.04.2014;Walpole;14.III;20.I;0;NA;NA;S;31;SSE;SSE;9;9;75;67;1013.4;1014.3;NA;NA;17.III;17.III;No;No
26.04.2014;Walpole;10.II;24.I;0;NA;NA;NE;35;NNE;E;19;7;84;51;1014.6;1008.5;NA;NA;16.I;22.IV;No;No
27.04.2014;Walpole;15.VI;22.VI;0;NA;NA;WSW;57;NW;NW;17;24;86;85;1001.6;1001.6;NA;NA;18.III;17.IV;No;Yes
28.04.2014;Walpole;09.IV;16.I;28.II;NA;NA;SW;56;SW;WSW;19;28;65;50;1014.7;1018.3;NA;NA;13.II;15.III;Yes;Yes
29.04.2014;Walpole;10.III;18.V;02.VIII;NA;NA;SW;31;W;WSW;7;9;71;64;1023.9;1023.8;NA;NA;15.IX;16.III;Yes;No
30.04.2014;Walpole;13.V;20.IV;0;NA;NA;WNW;44;NW;WSW;13;15;67;69;1023.5;1021.9;NA;NA;16.V;18.IX;No;Yes
01.05.2014;Walpole;11.VIII;16.VI;4;NA;NA;S;39;S;S;13;13;63;57;1028.8;1028.8;NA;NA;14.V;14.III;Yes;No
02.05.2014;Walpole;11.VIII;17.VI;0;NA;NA;WSW;35;SW;WSW;13;15;67;61;1030.5;1027.8;NA;NA;14.VII;16.IV;No;Yes
03.05.2014;Walpole;14.I;18.VI;01.II;NA;NA;SW;19;NA;SE;0;6;100;76;1025.6;1021.8;NA;NA;16.I;18;Yes;No
04.05.2014;Walpole;12.III;18.VI;0;NA;NA;NE;22;NA;SSE;0;7;100;83;1020.1;1017.4;NA;NA;14.VII;17.VIII;No;Yes
05.05.2014;Walpole;14.VII;19.II;01.IV;NA;NA;NNE;28;NNE;E;15;9;99;82;1016.3;1013.6;NA;NA;15.II;18.VI;Yes;No
06.05.2014;Walpole;12.II;20.VI;0.8;NA;NA;NE;22;NA;NNE;0;7;99;77;1014.1;1011;NA;NA;16;18.VI;No;No
07.05.2014;Walpole;16;21.I;0.6;NA;NA;NNE;43;NNW;NW;13;17;99;72;1005.2;1001.8;NA;NA;19.I;20.VI;No;Yes
08.05.2014;Walpole;10.VIII;16.I;7;NA;NA;NW;67;NW;NW;30;33;76;78;999.3;1001;NA;NA;12.IX;14.I;Yes;Yes
09.05.2014;Walpole;10.VIII;19.III;20;NA;NA;WNW;52;NW;WNW;17;20;99;61;1009.7;1010.3;NA;NA;14.IX;17.VI;Yes;No
10.05.2014;Walpole;13.VI;20.VIII;0.4;NA;NA;WNW;43;NW;W;15;13;86;66;1016.4;1015.7;NA;NA;15.IV;19.IX;No;Yes
11.05.2014;Walpole;13.VIII;21.VIII;01.II;NA;NA;NW;46;N;NW;13;26;88;58;1017.6;1014.1;NA;NA;16.III;20.VI;Yes;Yes
12.05.2014;Walpole;15;18.I;01.VI;NA;NA;NW;61;WNW;W;20;20;91;56;1012.7;1016;NA;NA;15.II;16.III;Yes;Yes
13.05.2014;Walpole;09.VI;20.I;02.II;NA;NA;NW;48;N;NW;13;28;63;57;1018.9;1016.5;NA;NA;15.I;19;Yes;Yes
14.05.2014;Walpole;13.V;20.IV;01.II;NA;NA;WNW;50;NW;WNW;19;28;92;68;1014.7;1012;NA;NA;16;18.IX;Yes;Yes
15.05.2014;Walpole;13.VII;18.IX;09.II;NA;NA;NNW;35;NNW;NW;17;19;99;78;1014;1011.5;NA;NA;15.II;17.V;Yes;Yes
16.05.2014;Walpole;14.II;20;04.IV;NA;NA;NW;43;NW;WSW;19;20;99;71;1013.9;1014.8;NA;NA;15.VIII;18.I;Yes;No
17.05.2014;Walpole;11;20.II;0.4;NA;NA;NW;43;NW;WNW;19;17;81;62;1017.2;1015.6;NA;NA;15.II;19.III;No;No
18.05.2014;Walpole;15.II;17.VIII;0;NA;NA;NW;43;NW;WNW;26;7;84;96;1013.6;1014.2;NA;NA;17.II;15.II;No;Yes
